x,y,z,u,v,dist,gsd,visible,change
733283.50,4051368.75,2404.55,966,2249,589.3,0.155,1,stable
733284.50,4051368.75,2405.15,969,2244,590.1,0.155,1,stable
733366.50,4051368.75,2428.05,1148,2055,666.2,0.175,1,stable
733283.50,4051367.75,2404.76,974,2247,588.9,0.155,1,stable
733367.50,4051367.75,2428.64,1156,2051,666.9,0.175,1,stable
733367.50,4051364.75,2428.79,1175,2050,666.0,0.175,1,stable
733367.50,4051363.75,2428.79,1181,2050,665.7,0.175,1,stable
733367.50,4051362.75,2428.80,1187,2050,665.4,0.175,1,stable
733577.50,4051361.75,2523.53,1481,1572,870.2,0.229,1,stable
733580.50,4051361.75,2524.00,1484,1571,873.2,0.229,1,stable
733374.50,4051359.75,2431.93,1218,2029,671.1,0.176,1,stable
733112.50,4051354.75,2380.95,478,2670,430.4,0.113,1,stable
733113.50,4051354.75,2380.95,484,2668,431.3,0.113,1,stable
733391.50,4051354.75,2441.80,1277,1967,685.8,0.180,1,stable
733393.50,4051354.75,2443.21,1280,1959,687.7,0.181,1,stable
733394.50,4051354.75,2443.89,1282,1955,688.6,0.181,1,stable
733395.50,4051354.75,2443.89,1284,1955,689.6,0.181,1,stable
733396.50,4051354.75,2444.35,1285,1952,690.5,0.181,1,stable
733289.50,4051353.75,2407.08,1088,2226,589.8,0.155,1,stable
733290.50,4051353.75,2407.61,1090,2222,590.7,0.155,1,stable
733291.50,4051353.75,2408.13,1092,2217,591.6,0.155,1,stable
733293.50,4051353.75,2409.24,1097,2209,593.4,0.156,1,stable
733294.50,4051353.75,2409.77,1099,2204,594.4,0.156,1,stable
733392.50,4051353.75,2442.27,1285,1965,686.5,0.180,1,stable
733393.50,4051353.75,2443.29,1286,1958,687.4,0.181,1,stable
733394.50,4051353.75,2444.01,1288,1954,688.3,0.181,1,stable
733395.50,4051353.75,2444.01,1290,1954,689.3,0.181,1,stable
733397.50,4051353.75,2445.05,1293,1948,691.2,0.182,1,stable
733290.50,4051352.75,2407.36,1097,2223,590.5,0.155,1,stable
733293.50,4051352.75,2409.02,1104,2210,593.2,0.156,1,stable
733296.50,4051352.75,2410.82,1110,2196,595.9,0.157,1,stable
733305.50,4051352.75,2416.56,1129,2152,604.0,0.159,1,stable
733306.50,4051352.75,2417.21,1131,2147,604.9,0.159,1,stable
733393.50,4051352.75,2442.85,1292,1961,687.1,0.181,1,stable
733394.50,4051352.75,2443.82,1294,1955,688.1,0.181,1,stable
733298.50,4051351.75,2411.68,1122,2189,597.4,0.157,1,stable
733299.50,4051351.75,2412.23,1124,2185,598.3,0.157,1,stable
733112.50,4051350.75,2380.79,521,2670,428.7,0.113,1,stable
733299.50,4051350.75,2411.93,1131,2187,598.0,0.157,1,stable
733300.50,4051350.75,2412.50,1133,2182,598.9,0.157,1,stable
733308.50,4051350.75,2417.00,1149,2148,606.2,0.159,1,stable
733300.50,4051349.75,2412.22,1140,2184,598.6,0.157,1,stable
733308.50,4051349.75,2416.59,1156,2150,605.9,0.159,1,stable
733309.50,4051349.75,2417.23,1158,2146,606.9,0.159,1,stable
733301.50,4051348.75,2412.56,1149,2181,599.3,0.157,1,stable
733308.50,4051348.75,2416.28,1163,2152,605.7,0.159,1,stable
733309.50,4051348.75,2416.94,1165,2147,606.6,0.159,1,stable
733301.50,4051347.75,2412.40,1156,2182,599.0,0.157,1,stable
733302.50,4051347.75,2412.98,1158,2178,599.9,0.158,1,stable
733303.50,4051347.75,2413.56,1160,2173,600.8,0.158,1,stable
733304.50,4051347.75,2414.28,1162,2168,601.7,0.158,1,stable
733305.50,4051347.75,2414.83,1164,2164,602.6,0.158,1,stable
733309.50,4051347.75,2416.70,1172,2149,606.3,0.159,1,stable
733406.50,4051347.75,2449.22,1342,1923,698.3,0.183,1,stable
733407.50,4051347.75,2449.67,1343,1920,699.3,0.184,1,stable
733408.50,4051347.75,2450.09,1345,1918,700.2,0.184,1,stable
733310.50,4051346.75,2418.01,1181,2140,606.9,0.159,1,stable
733406.50,4051346.75,2449.22,1348,1923,698.0,0.183,1,stable
733407.50,4051346.75,2449.67,1349,1920,699.0,0.184,1,stable
733310.50,4051345.75,2417.79,1188,2141,606.6,0.159,1,stable
733315.50,4051345.75,2421.20,1197,2116,611.2,0.161,1,stable
733405.50,4051345.75,2448.97,1352,1924,696.8,0.183,1,stable
733406.50,4051345.75,2449.32,1354,1922,697.8,0.183,1,stable
733315.50,4051344.75,2421.23,1204,2116,610.9,0.161,1,stable
733312.50,4051343.75,2419.68,1205,2128,607.8,0.160,1,stable
733313.50,4051343.75,2419.68,1207,2127,608.8,0.160,1,stable
733314.50,4051343.75,2420.37,1209,2122,609.7,0.160,1,stable
733312.50,4051342.75,2419.63,1212,2128,607.5,0.160,1,stable
733313.50,4051342.75,2419.63,1214,2127,608.5,0.160,1,stable
733311.50,4051341.75,2418.81,1217,2134,606.4,0.159,1,stable
733312.50,4051341.75,2419.61,1219,2128,607.3,0.160,1,stable
733313.50,4051340.75,2419.62,1228,2127,607.9,0.160,1,stable
733310.50,4051339.75,2417.69,1229,2142,604.9,0.159,1,stable
733311.50,4051339.75,2418.96,1230,2133,605.8,0.159,1,stable
733312.50,4051339.75,2418.96,1232,2132,606.7,0.159,1,stable
733422.50,4051339.75,2456.78,1411,1879,711.8,0.187,1,stable
733311.50,4051338.75,2419.21,1237,2131,605.5,0.159,1,stable
733421.50,4051338.75,2456.84,1415,1879,710.6,0.187,1,stable
733411.50,4051336.75,2452.76,1413,1902,700.4,0.184,1,stable
733412.50,4051336.75,2452.91,1414,1901,701.4,0.184,1,stable
733415.50,4051336.75,2454.19,1419,1894,704.3,0.185,1,stable
733417.50,4051335.75,2455.36,1427,1887,706.0,0.186,1,stable
733418.50,4051335.75,2455.36,1428,1887,707.0,0.186,1,stable
733321.50,4051330.75,2425.66,1309,2084,612.6,0.161,1,stable
733322.50,4051330.75,2426.27,1311,2080,613.5,0.161,1,stable
733320.50,4051329.75,2424.60,1314,2092,611.4,0.161,1,stable
733321.50,4051329.75,2425.66,1316,2084,612.3,0.161,1,stable
733322.50,4051329.75,2426.25,1318,2080,613.3,0.161,1,stable
733319.50,4051328.75,2423.95,1319,2096,610.2,0.160,1,stable
733121.50,4051323.75,2380.55,843,2643,426.4,0.112,1,stable
733320.50,4051323.75,2423.66,1354,2098,609.9,0.160,1,stable
733322.50,4051323.75,2425.85,1358,2083,611.8,0.161,1,stable
733323.50,4051323.75,2426.56,1359,2078,612.7,0.161,1,stable
733197.50,4051322.75,2396.40,1099,2383,494.4,0.130,1,stable
733323.50,4051322.75,2426.38,1366,2079,612.4,0.161,1,stable
733329.50,4051320.75,2428.85,1389,2061,617.6,0.162,1,stable
733330.50,4051320.75,2428.92,1391,2060,618.6,0.163,1,stable
733331.50,4051320.75,2428.85,1392,2060,619.6,0.163,1,stable
733327.50,4051319.75,2427.33,1393,2071,615.5,0.162,1,stable
733328.50,4051319.75,2427.95,1394,2067,616.5,0.162,1,stable
733329.50,4051319.75,2428.43,1396,2063,617.4,0.162,1,stable
733330.50,4051319.75,2428.74,1397,2061,618.4,0.162,1,stable
733331.50,4051319.75,2429.11,1399,2058,619.3,0.163,1,stable
733327.50,4051318.75,2427.00,1399,2073,615.3,0.162,1,stable
733328.50,4051318.75,2427.49,1401,2070,616.3,0.162,1,stable
733330.50,4051318.75,2428.83,1404,2060,618.1,0.162,1,stable
733323.50,4051317.75,2425.23,1399,2086,611.3,0.161,1,stable
733327.50,4051317.75,2427.00,1406,2073,615.1,0.162,1,stable
733328.50,4051317.75,2427.49,1407,2070,616.0,0.162,1,stable
733329.50,4051317.75,2428.16,1409,2065,617.0,0.162,1,stable
733331.50,4051317.75,2429.31,1412,2057,618.8,0.163,1,stable
733332.50,4051317.75,2430.57,1413,2049,619.8,0.163,1,stable
733323.50,4051316.75,2425.01,1406,2088,611.1,0.161,1,stable
733326.50,4051316.75,2426.24,1411,2078,613.9,0.161,1,stable
733327.50,4051316.75,2426.80,1412,2074,614.8,0.162,1,stable
733328.50,4051316.75,2427.17,1414,2072,615.8,0.162,1,stable
733332.50,4051316.75,2430.57,1420,2049,619.5,0.163,1,stable
733322.50,4051315.75,2424.36,1411,2092,609.9,0.160,1,stable
733326.50,4051315.75,2425.99,1417,2080,613.7,0.161,1,stable
733327.50,4051315.75,2426.49,1419,2076,614.6,0.162,1,stable
733332.50,4051315.75,2430.53,1427,2049,619.3,0.163,1,stable
733333.50,4051315.75,2431.03,1428,2045,620.2,0.163,1,stable
733325.50,4051314.75,2425.80,1423,2082,612.5,0.161,1,stable
733326.50,4051314.75,2425.80,1424,2081,613.5,0.161,1,stable
733327.50,4051314.75,2426.43,1426,2077,614.4,0.161,1,stable
733333.50,4051314.75,2430.88,1435,2046,620.0,0.163,1,stable
733334.50,4051314.75,2431.46,1436,2042,621.0,0.163,1,stable
733333.50,4051313.75,2430.85,1441,2047,619.8,0.163,1,stable
733337.50,4051312.75,2432.44,1454,2035,623.4,0.164,1,stable
733145.50,4051311.75,2386.74,1046,2537,443.5,0.117,1,stable
733146.50,4051311.75,2386.88,1049,2534,444.4,0.117,1,stable
733337.50,4051311.75,2432.31,1460,2036,623.1,0.164,1,stable
733142.50,4051310.75,2386.28,1046,2546,440.5,0.116,1,stable
733145.50,4051310.75,2386.78,1055,2537,443.2,0.116,1,stable
733146.50,4051310.75,2386.90,1058,2534,444.1,0.117,1,stable
733337.50,4051310.75,2432.19,1467,2037,622.9,0.164,1,stable
733338.50,4051310.75,2432.78,1468,2033,623.9,0.164,1,stable
733146.50,4051309.75,2386.83,1068,2534,443.8,0.117,1,stable
733157.50,4051309.75,2388.79,1101,2499,453.8,0.119,1,stable
733335.50,4051309.75,2430.49,1470,2048,620.8,0.163,1,stable
733338.50,4051309.75,2432.53,1475,2034,623.7,0.164,1,stable
733339.50,4051309.75,2432.89,1476,2032,624.6,0.164,1,stable
733340.50,4051309.75,2433.66,1477,2027,625.6,0.164,1,stable
733142.50,4051308.75,2385.70,1065,2551,439.9,0.116,1,stable
733143.50,4051308.75,2385.72,1068,2549,440.9,0.116,1,stable
733144.50,4051308.75,2386.12,1071,2544,441.7,0.116,1,stable
733145.50,4051308.75,2386.23,1074,2541,442.6,0.116,1,stable
733146.50,4051308.75,2386.36,1077,2539,443.6,0.117,1,stable
733147.50,4051308.75,2386.49,1081,2536,444.5,0.117,1,stable
733148.50,4051308.75,2386.61,1084,2533,445.4,0.117,1,stable
733149.50,4051308.75,2386.61,1087,2531,446.3,0.117,1,stable
733150.50,4051308.75,2386.62,1090,2530,447.3,0.118,1,stable
733152.50,4051308.75,2386.87,1096,2524,449.1,0.118,1,stable
733153.50,4051308.75,2386.92,1099,2522,450.0,0.118,1,stable
733338.50,4051308.75,2432.22,1481,2036,623.5,0.164,1,stable
733339.50,4051308.75,2432.70,1483,2033,624.4,0.164,1,stable
733148.50,4051307.75,2386.08,1093,2538,445.2,0.117,1,stable
733149.50,4051307.75,2386.18,1096,2535,446.1,0.117,1,stable
733150.50,4051307.75,2386.18,1099,2534,447.0,0.117,1,stable
733151.50,4051307.75,2386.32,1102,2531,447.9,0.118,1,stable
733152.50,4051307.75,2386.44,1105,2528,448.9,0.118,1,stable
733153.50,4051307.75,2386.65,1108,2525,449.8,0.118,1,stable
733155.50,4051307.75,2387.39,1114,2515,451.5,0.119,1,stable
733157.50,4051307.75,2387.60,1120,2510,453.4,0.119,1,stable
733158.50,4051307.75,2387.91,1123,2505,454.3,0.119,1,stable
733159.50,4051307.75,2388.28,1126,2501,455.2,0.120,1,stable
733164.50,4051307.75,2390.69,1139,2472,459.5,0.121,1,stable
733165.50,4051307.75,2391.01,1142,2468,460.4,0.121,1,stable
733180.50,4051307.75,2395.68,1182,2408,474.0,0.125,1,stable
733187.50,4051307.75,2397.52,1200,2384,480.4,0.126,1,stable
733188.50,4051307.75,2397.75,1203,2381,481.3,0.126,1,stable
733189.50,4051307.75,2398.30,1205,2375,482.2,0.127,1,stable
733190.50,4051307.75,2398.56,1208,2372,483.1,0.127,1,stable
733338.50,4051307.75,2432.15,1488,2037,623.2,0.164,1,stable
733339.50,4051307.75,2432.78,1489,2033,624.2,0.164,1,stable
733340.50,4051307.75,2433.28,1490,2029,625.1,0.164,1,stable
733341.50,4051307.75,2434.05,1492,2024,626.1,0.165,1,stable
733342.50,4051307.75,2434.05,1493,2024,627.1,0.165,1,stable
733146.50,4051306.75,2385.45,1097,2547,443.1,0.116,1,stable
733147.50,4051306.75,2385.58,1100,2544,444.0,0.117,1,stable
733148.50,4051306.75,2385.58,1103,2542,444.9,0.117,1,stable
733149.50,4051306.75,2385.66,1106,2540,445.9,0.117,1,stable
733150.50,4051306.75,2385.75,1109,2537,446.8,0.117,1,stable
733151.50,4051306.75,2385.80,1112,2535,447.7,0.118,1,stable
733152.50,4051306.75,2386.06,1115,2531,448.6,0.118,1,stable
733159.50,4051306.75,2387.96,1135,2503,454.9,0.120,1,stable
733160.50,4051306.75,2388.40,1138,2498,455.8,0.120,1,stable
733161.50,4051306.75,2388.97,1140,2491,456.6,0.120,1,stable
733174.50,4051306.75,2393.42,1176,2435,468.3,0.123,1,stable
733183.50,4051306.75,2396.23,1199,2399,476.4,0.125,1,stable
733184.50,4051306.75,2396.57,1201,2395,477.4,0.125,1,stable
733190.50,4051306.75,2398.44,1216,2373,482.8,0.127,1,stable
733193.50,4051306.75,2399.01,1224,2365,485.6,0.128,1,stable
733339.50,4051306.75,2432.92,1495,2032,624.0,0.164,1,stable
733340.50,4051306.75,2433.39,1497,2028,624.9,0.164,1,stable
733342.50,4051306.75,2433.94,1500,2024,626.8,0.165,1,stable
733343.50,4051306.75,2434.48,1501,2021,627.8,0.165,1,stable
733145.50,4051305.75,2384.84,1103,2554,442.0,0.116,1,stable
733146.50,4051305.75,2385.04,1106,2550,442.9,0.116,1,stable
733160.50,4051305.75,2388.05,1147,2501,455.5,0.120,1,stable
733161.50,4051305.75,2388.56,1150,2495,456.4,0.120,1,stable
733165.50,4051305.75,2390.43,1160,2473,459.9,0.121,1,stable
733166.50,4051305.75,2390.43,1163,2471,460.9,0.121,1,stable
733168.50,4051305.75,2391.54,1169,2459,462.6,0.122,1,stable
733187.50,4051305.75,2397.22,1218,2386,479.8,0.126,1,stable
733189.50,4051305.75,2398.01,1222,2377,481.6,0.127,1,stable
733190.50,4051305.75,2398.26,1225,2374,482.6,0.127,1,stable
733191.50,4051305.75,2398.53,1227,2371,483.5,0.127,1,stable
733192.50,4051305.75,2398.53,1230,2370,484.4,0.127,1,stable
733193.50,4051305.75,2398.80,1232,2366,485.4,0.128,1,stable
733194.50,4051305.75,2399.11,1235,2363,486.3,0.128,1,stable
733195.50,4051305.75,2399.55,1237,2358,487.2,0.128,1,stable
733196.50,4051305.75,2399.96,1239,2354,488.1,0.128,1,stable
733339.50,4051305.75,2432.90,1502,2032,623.7,0.164,1,stable
733340.50,4051305.75,2433.39,1503,2028,624.7,0.164,1,stable
733342.50,4051305.75,2433.86,1506,2025,626.6,0.165,1,stable
733343.50,4051305.75,2434.40,1508,2021,627.6,0.165,1,stable
733557.50,4051305.75,2524.48,1727,1562,840.0,0.221,1,stable
733558.50,4051305.75,2524.58,1728,1562,841.0,0.221,1,stable
733160.50,4051304.75,2387.62,1156,2505,455.3,0.120,1,stable
733161.50,4051304.75,2388.16,1159,2498,456.2,0.120,1,stable
733162.50,4051304.75,2388.71,1162,2492,457.0,0.120,1,stable
733163.50,4051304.75,2389.17,1164,2487,457.9,0.120,1,stable
733165.50,4051304.75,2390.03,1170,2476,459.7,0.121,1,stable
733166.50,4051304.75,2390.03,1172,2475,460.6,0.121,1,stable
733167.50,4051304.75,2390.66,1175,2468,461.5,0.121,1,stable
733168.50,4051304.75,2391.03,1178,2463,462.4,0.121,1,stable
733169.50,4051304.75,2391.50,1180,2458,463.2,0.122,1,stable
733170.50,4051304.75,2391.84,1183,2453,464.1,0.122,1,stable
733177.50,4051304.75,2393.68,1201,2428,470.5,0.124,1,stable
733179.50,4051304.75,2394.38,1206,2420,472.3,0.124,1,stable
733180.50,4051304.75,2394.83,1209,2415,473.2,0.124,1,stable
733189.50,4051304.75,2397.73,1231,2380,481.4,0.126,1,stable
733190.50,4051304.75,2397.98,1234,2376,482.3,0.127,1,stable
733191.50,4051304.75,2398.22,1236,2373,483.2,0.127,1,stable
733192.50,4051304.75,2398.22,1238,2372,484.2,0.127,1,stable
733193.50,4051304.75,2398.48,1241,2369,485.1,0.127,1,stable
733194.50,4051304.75,2398.75,1243,2366,486.0,0.128,1,stable
733195.50,4051304.75,2399.14,1246,2361,486.9,0.128,1,stable
733342.50,4051304.75,2433.96,1513,2024,626.4,0.165,1,stable
733343.50,4051304.75,2434.54,1514,2020,627.4,0.165,1,stable
733344.50,4051304.75,2435.85,1515,2012,628.3,0.165,1,stable
733471.50,4051304.75,2491.30,1659,1699,753.2,0.198,1,stable
733472.50,4051304.75,2492.14,1660,1695,754.2,0.198,1,stable
733551.50,4051304.75,2522.46,1727,1569,833.8,0.219,1,stable
733552.50,4051304.75,2522.84,1728,1568,834.8,0.219,1,stable
733553.50,4051304.75,2522.84,1729,1568,835.8,0.220,1,stable
733557.50,4051304.75,2524.23,1732,1563,839.9,0.221,1,stable
733165.50,4051303.75,2389.58,1179,2480,459.4,0.121,1,stable
733166.50,4051303.75,2389.58,1181,2479,460.4,0.121,1,stable
733167.50,4051303.75,2390.27,1184,2471,461.2,0.121,1,stable
733168.50,4051303.75,2390.62,1187,2467,462.1,0.121,1,stable
733169.50,4051303.75,2390.89,1189,2463,463.0,0.122,1,stable
733170.50,4051303.75,2391.28,1192,2458,463.9,0.122,1,stable
733171.50,4051303.75,2391.53,1195,2455,464.8,0.122,1,stable
733178.50,4051303.75,2393.79,1213,2426,471.2,0.124,1,stable
733179.50,4051303.75,2394.38,1215,2420,472.0,0.124,1,stable
733191.50,4051303.75,2397.90,1245,2376,483.0,0.127,1,stable
733194.50,4051303.75,2398.46,1252,2368,485.8,0.128,1,stable
733195.50,4051303.75,2398.81,1254,2364,486.7,0.128,1,stable
733196.50,4051303.75,2399.23,1256,2360,487.6,0.128,1,stable
733344.50,4051303.75,2436.00,1522,2011,628.1,0.165,1,stable
733469.50,4051303.75,2489.94,1662,1706,751.0,0.197,1,stable
733470.50,4051303.75,2490.66,1663,1702,752.0,0.198,1,stable
733471.50,4051303.75,2491.49,1664,1698,753.1,0.198,1,stable
733472.50,4051303.75,2492.14,1665,1695,754.1,0.198,1,stable
733473.50,4051303.75,2492.75,1666,1692,755.1,0.198,1,stable
733166.50,4051302.75,2389.05,1191,2483,460.2,0.121,1,stable
733167.50,4051302.75,2389.67,1193,2476,461.0,0.121,1,stable
733168.50,4051302.75,2389.97,1196,2472,461.9,0.121,1,stable
733169.50,4051302.75,2390.39,1198,2467,462.8,0.122,1,stable
733170.50,4051302.75,2390.71,1201,2463,463.7,0.122,1,stable
733171.50,4051302.75,2390.94,1204,2460,464.6,0.122,1,stable
733172.50,4051302.75,2391.17,1206,2456,465.6,0.122,1,stable
733176.50,4051302.75,2392.19,1217,2442,469.2,0.123,1,stable
733177.50,4051302.75,2392.75,1219,2436,470.1,0.124,1,stable
733179.50,4051302.75,2393.98,1224,2423,471.8,0.124,1,stable
733180.50,4051302.75,2394.37,1226,2418,472.7,0.124,1,stable
733188.50,4051302.75,2396.20,1246,2393,480.1,0.126,1,stable
733189.50,4051302.75,2396.94,1248,2386,480.9,0.126,1,stable
733191.50,4051302.75,2397.61,1253,2378,482.8,0.127,1,stable
733192.50,4051302.75,2397.61,1256,2377,483.7,0.127,1,stable
733193.50,4051302.75,2397.90,1258,2374,484.6,0.127,1,stable
733195.50,4051302.75,2398.47,1263,2367,486.5,0.128,1,stable
733470.50,4051302.75,2490.91,1669,1701,751.9,0.198,1,stable
733471.50,4051302.75,2491.60,1670,1697,752.9,0.198,1,stable
733473.50,4051302.75,2492.97,1671,1691,754.9,0.198,1,stable
733547.50,4051302.75,2520.52,1734,1577,829.4,0.218,1,stable
733164.50,4051301.75,2388.65,1194,2489,458.1,0.120,1,stable
733165.50,4051301.75,2389.05,1197,2484,459.0,0.121,1,stable
733169.50,4051301.75,2390.39,1207,2467,462.5,0.122,1,stable
733170.50,4051301.75,2390.71,1210,2463,463.4,0.122,1,stable
733171.50,4051301.75,2390.94,1213,2460,464.4,0.122,1,stable
733172.50,4051301.75,2391.17,1215,2456,465.3,0.122,1,stable
733173.50,4051301.75,2391.57,1218,2451,466.2,0.122,1,stable
733180.50,4051301.75,2394.37,1235,2418,472.4,0.124,1,stable
733181.50,4051301.75,2394.72,1238,2414,473.3,0.124,1,stable
733188.50,4051301.75,2396.20,1255,2393,479.8,0.126,1,stable
733189.50,4051301.75,2396.94,1257,2386,480.7,0.126,1,stable
733191.50,4051301.75,2397.61,1262,2378,482.5,0.127,1,stable
733194.50,4051301.75,2398.18,1269,2370,485.3,0.128,1,stable
733195.50,4051301.75,2398.47,1271,2367,486.2,0.128,1,stable
733196.50,4051301.75,2398.84,1273,2363,487.1,0.128,1,stable
733202.50,4051301.75,2401.50,1287,2335,492.5,0.129,1,stable
733471.50,4051301.75,2491.60,1675,1697,752.7,0.198,1,stable
733472.50,4051301.75,2492.28,1676,1694,753.7,0.198,1,stable
733547.50,4051301.75,2520.52,1738,1577,829.3,0.218,1,stable
733171.50,4051300.75,2390.26,1222,2465,464.2,0.122,1,stable
733175.50,4051300.75,2391.24,1232,2451,467.8,0.123,1,stable
733185.50,4051300.75,2395.26,1256,2405,476.8,0.125,1,stable
733188.50,4051300.75,2396.20,1263,2393,479.5,0.126,1,stable
733195.50,4051300.75,2398.23,1280,2369,486.0,0.128,1,stable
733197.50,4051300.75,2398.93,1284,2361,487.8,0.128,1,stable
733198.50,4051300.75,2399.48,1286,2355,488.7,0.128,1,stable
733349.50,4051300.75,2438.38,1547,1995,632.3,0.166,1,stable
733472.50,4051300.75,2492.49,1681,1693,753.6,0.198,1,stable
733173.50,4051299.75,2390.62,1236,2459,465.7,0.122,1,stable
733174.50,4051299.75,2390.62,1238,2458,466.7,0.123,1,stable
733175.50,4051299.75,2390.83,1241,2455,467.6,0.123,1,stable
733180.50,4051299.75,2393.61,1253,2425,472.0,0.124,1,stable
733195.50,4051299.75,2397.91,1288,2371,485.7,0.128,1,stable
733196.50,4051299.75,2398.27,1290,2367,486.7,0.128,1,stable
733197.50,4051299.75,2398.68,1293,2363,487.6,0.128,1,stable
733202.50,4051299.75,2401.04,1304,2338,492.1,0.129,1,stable
733203.50,4051299.75,2401.41,1306,2334,493.0,0.130,1,stable
733204.50,4051299.75,2401.64,1308,2331,493.9,0.130,1,stable
733348.50,4051299.75,2437.53,1552,2000,631.1,0.166,1,stable
733350.50,4051299.75,2438.25,1555,1996,633.0,0.166,1,stable
733351.50,4051299.75,2438.78,1556,1992,634.0,0.167,1,stable
733181.50,4051298.75,2393.24,1264,2427,472.7,0.124,1,stable
733182.50,4051298.75,2393.24,1267,2425,473.7,0.124,1,stable
733196.50,4051298.75,2397.63,1299,2372,486.5,0.128,1,stable
733197.50,4051298.75,2398.07,1301,2368,487.4,0.128,1,stable
733198.50,4051298.75,2398.58,1303,2362,488.3,0.128,1,stable
733202.50,4051298.75,2400.24,1312,2345,491.9,0.129,1,stable
733203.50,4051298.75,2400.60,1314,2341,492.8,0.129,1,stable
733204.50,4051298.75,2401.04,1317,2336,493.7,0.130,1,stable
733352.50,4051298.75,2439.40,1564,1988,634.8,0.167,1,stable
733178.50,4051297.75,2389.93,1266,2458,470.1,0.124,1,stable
733179.50,4051297.75,2391.05,1268,2448,470.9,0.124,1,stable
733180.50,4051297.75,2391.77,1271,2440,471.7,0.124,1,stable
733181.50,4051297.75,2392.02,1273,2437,472.6,0.124,1,stable
733190.50,4051297.75,2395.56,1294,2396,480.7,0.126,1,stable
733191.50,4051297.75,2395.56,1296,2395,481.7,0.127,1,stable
733192.50,4051297.75,2395.81,1299,2392,482.6,0.127,1,stable
733197.50,4051297.75,2398.07,1310,2368,487.1,0.128,1,stable
733199.50,4051297.75,2398.71,1314,2360,489.0,0.128,1,stable
733200.50,4051297.75,2399.31,1316,2354,489.8,0.129,1,stable
